id,alias,name,image_url,is_closed,url,review_count,categories/0/alias,categories/0/title,rating,coordinates/latitude,coordinates/longitude,price,location/address1,location/address2,location/address3,location/city,location/zip_code,location/country,location/state,location/display_address/0,location/display_address/1,phone,display_phone,distance,transactions/0,transactions/1,categories/1/alias,categories/1/title,categories/2/alias,categories/2/title,location/display_address/2,,,,,,,,,,,,,,,,,,
bXbCGFk3ZjLcTdQQB-xPyQ,lucianos-ristorante-italiano-charlotte-2,Luciano's Ristorante Italiano,https://s3-media2.fl.yelpcdn.com/bphoto/X8bYsgQ8zUjR7Hjxs9dR-Q/o.jpg,FALSE,https://www.yelp.com/biz/lucianos-ristorante-italiano-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,310,italian,Italian,4,35.210707,-80.859637,$$,1910 South Blvd,,,Charlotte,28203,US,NC,1910 South Blvd,"Charlotte, NC 28203",19808331484,(980) 833-1484,3104.178313,,,,,,,,,,,,,,,,,,,,,,,,,
JIvZVRb4nsuXpCU75SEkFw,kopper-kettle-restaurant-pineville,Kopper Kettle Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/FhW0TxtOKXoiTja5NrUGxQ/o.jpg,FALSE,https://www.yelp.com/biz/kopper-kettle-restaurant-pineville?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,41,tradamerican,American (Traditional),4.5,35.114254,-80.91286469,$,11000 Nations Ford Rd,,,Pineville,28134,US,NC,11000 Nations Ford Rd,"Pineville, NC 28134",17045881164,(704) 588-1164,11790.50486,,,,,,,,,,,,,,,,,,,,,,,,,
o0Y5O_D8RQCx0NEwqPjASQ,evoke-charlotte,Evoke,https://s3-media4.fl.yelpcdn.com/bphoto/J0bp-deq7SHtrNZWjQ2KOQ/o.jpg,FALSE,https://www.yelp.com/biz/evoke-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,101,wine_bars,Wine Bars,3.5,35.21686,-80.83809,$$$,555 S McDowell St,,,Charlotte,28204,US,NC,555 S McDowell St,"Charlotte, NC 28204",19802375354,(980) 237-5354,2423.591431,,,steak,Steakhouses,tapasmallplates,Tapas/Small Plates,,,,,,,,,,,,,,,,,,,
7rh29SPJMkyeI2BJcjqzLQ,beijing-chinese-cuisine-charlotte,Beijing Chinese Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/0E_w_WUjoMOnVMD9J2X73A/o.jpg,FALSE,https://www.yelp.com/biz/beijing-chinese-cuisine-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,89,chinese,Chinese,3.5,35.21342819,-80.8555153,$,1603 S Blvd,,,Charlotte,28203,US,NC,1603 S Blvd,"Charlotte, NC 28203",17043331088,(704) 333-1088,2978.479552,,,,,,,,,,,,,,,,,,,,,,,,,
uz8ISWdE0OSJBjArw4P4Og,mellow-mushroom-charlotte-9,Mellow Mushroom,https://s3-media3.fl.yelpcdn.com/bphoto/4_vqmRzA_nbgfoBbxQsWoA/o.jpg,FALSE,https://www.yelp.com/biz/mellow-mushroom-charlotte-9?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,219,pizza,Pizza,3,35.22586106,-80.84771231,$$,255 W Martin Luther King Blvd,,,Charlotte,28202,US,NC,255 W Martin Luther King Blvd,"Charlotte, NC 28202",17043714725,(704) 371-4725,3660.593189,delivery,pickup,sandwiches,Sandwiches,bars,Bars,,,,,,,,,,,,,,,,,,,
tTEtAzGbydufWtgOqCMquA,the-flipside-cafe-fort-mill,The Flipside Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/kPuZXIUYjMqDhjCbVyJlOA/o.jpg,FALSE,https://www.yelp.com/biz/the-flipside-cafe-fort-mill?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,499,breakfast_brunch,Breakfast & Brunch,4.5,35.0777216,-80.934358,$$,3150 Hwy 21 N,,,Fort Mill,29715,US,SC,3150 Hwy 21 N,"Fort Mill, SC 29715",18038021711,(803) 802-1711,16196.96362,,,southern,Southern,newamerican,American (New),,,,,,,,,,,,,,,,,,,
H-PmFfqAzQtWTS0XeWC_lw,greco-fresh-grille-charlotte,Greco Fresh Grille,https://s3-media2.fl.yelpcdn.com/bphoto/vIydP2CisU03xYNQQrbcww/o.jpg,FALSE,https://www.yelp.com/biz/greco-fresh-grille-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,206,greek,Greek,4.5,35.0351799,-80.80697,$,9820 E Rea Rd,,,Charlotte,28277,US,NC,9820 E Rea Rd,"Charlotte, NC 28277",17045427770,(704) 542-7770,18088.98557,,,mediterranean,Mediterranean,,,,,,,,,,,,,,,,,,,,,
yIxP32hWfZm5gyYUUh2WBA,bonterra-restaurant-and-wine-room-charlotte,Bonterra Restaurant & Wine Room,https://s3-media3.fl.yelpcdn.com/bphoto/fsR1kZ9srUTl1TJvmxCbbQ/o.jpg,FALSE,https://www.yelp.com/biz/bonterra-restaurant-and-wine-room-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,159,newamerican,American (New),3.5,35.2100942,-80.8571985,$$$,1829 Cleveland Ave,,,Charlotte,28203,US,NC,1829 Cleveland Ave,"Charlotte, NC 28203",17043339463,(704) 333-9463,2880.35289,,,seafood,Seafood,wine_bars,Wine Bars,,,,,,,,,,,,,,,,,,,
cVMZdxUhF25Xuxeon2yzDQ,island-cuisine-charlotte-2,Island Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/FCQ7Qbw68WO6D2StDHuX1w/o.jpg,FALSE,https://www.yelp.com/biz/island-cuisine-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,46,caribbean,Caribbean,4.5,35.36664132,-80.78444486,,5332 Prosperity Church Rd,Ste A,,Charlotte,28269,US,NC,5332 Prosperity Church Rd,Ste A,19802372677,(980) 237-2677,19319.4486,pickup,delivery,,,,,"Charlotte, NC 28269",,,,,,,,,,,,,,,,,,
eAZqT24e0Pk8apWzy3RsAQ,mckoys-smokehouse-and-saloon-charlotte,McKoy's Smokehouse & Saloon,https://s3-media4.fl.yelpcdn.com/bphoto/fPn82pWfji5ztKooIe72dA/o.jpg,FALSE,https://www.yelp.com/biz/mckoys-smokehouse-and-saloon-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,620,bbq,Barbeque,4,35.1788,-80.88005,$$,4630 Old Pineville Rd,,,Charlotte,28217,US,NC,4630 Old Pineville Rd,"Charlotte, NC 28217",17045236330,(704) 523-6330,4892.318866,pickup,,southern,Southern,chicken_wings,Chicken Wings,,,,,,,,,,,,,,,,,,,
yIBeZebnXb-hvexqknnDCg,mcninch-house-restaurant-charlotte,McNinch House Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/MuV2SzXb7x8F_VwQ73Er1Q/o.jpg,FALSE,https://www.yelp.com/biz/mcninch-house-restaurant-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,72,french,French,4,35.23172,-80.83967,$$$$,511 N Church St,,,Charlotte,28202,US,NC,511 N Church St,"Charlotte, NC 28202",17043326159,(704) 332-6159,4040.341706,,,newamerican,American (New),southern,Southern,,,,,,,,,,,,,,,,,,,
H4E4sZ6PKBef65hU0GKi_g,strikecity-charlotte,StrikeCity,https://s3-media3.fl.yelpcdn.com/bphoto/0bhL0XvLMxn-W-fu2c7pkA/o.jpg,FALSE,https://www.yelp.com/biz/strikecity-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,145,sportsbars,Sports Bars,3,35.22486807,-80.8420256,$$,210 E Trade St,Ste D164,,Charlotte,28202,US,NC,210 E Trade St,Ste D164,17047169300,(704) 716-9300,3366.810767,,,bowling,Bowling,venues,Venues & Event Spaces,"Charlotte, NC 28202",,,,,,,,,,,,,,,,,,
ZlrHrg7jrbO6blqwfa0MkQ,baoding-charlotte,Baoding,https://s3-media1.fl.yelpcdn.com/bphoto/eBCG8YHXZkiM-XeetQZ3mA/o.jpg,FALSE,https://www.yelp.com/biz/baoding-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,164,chinese,Chinese,4,35.1475296,-80.8314896,$$,4722 Sharon Rd,Ste F,,Charlotte,28210,US,NC,4722 Sharon Rd,Ste F,17045528899,(704) 552-8899,5422.271032,,,,,,,"Charlotte, NC 28210",,,,,,,,,,,,,,,,,,
wC-wLFVCIjXArsrMuUJdYQ,hunan-park-charlotte,Hunan Park,https://s3-media1.fl.yelpcdn.com/bphoto/TRFy8kna8uo48_Jpw702gg/o.jpg,FALSE,https://www.yelp.com/biz/hunan-park-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,57,chinese,Chinese,3.5,35.3716758,-80.7843814,$,5818 Prosperity Church Rd,,,Charlotte,28269,US,NC,5818 Prosperity Church Rd,"Charlotte, NC 28269",17049483588,(704) 948-3588,20058.80245,,,,,,,,,,,,,,,,,,,,,,,,,
HMJ0-SIWhvzFIkoWb2H9hQ,salsaritas-fresh-mexican-grill-charlotte-6,Salsarita's Fresh Mexican Grill,https://s3-media1.fl.yelpcdn.com/bphoto/lBQwlO2CzPnkVVeo1eVuWQ/o.jpg,FALSE,https://www.yelp.com/biz/salsaritas-fresh-mexican-grill-charlotte-6?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,37,mexican,Mexican,3,35.176142,-80.80239,$,304 S Sharon Amity Rd,,,Charlotte,28211,US,NC,304 S Sharon Amity Rd,"Charlotte, NC 28211",17044420655,(704) 442-0655,3385.027455,pickup,delivery,tex-mex,Tex-Mex,salad,Salad,,,,,,,,,,,,,,,,,,,
QAHqplESgDUGgih45W9J-g,dresslers-charlotte-charlotte,Dressler's - Charlotte,https://s3-media2.fl.yelpcdn.com/bphoto/NuvTAe6cqnxNhh8-Qn0mUA/o.jpg,FALSE,https://www.yelp.com/biz/dresslers-charlotte-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,347,seafood,Seafood,4.5,35.21267,-80.83563,$$$,1100-E Metropolitan Ave,Ste 125-E,,Charlotte,28204,US,NC,1100-E Metropolitan Ave,Ste 125-E,17049096295,(704) 909-6295,1873.010597,pickup,delivery,steak,Steakhouses,wine_bars,Wine Bars,"Charlotte, NC 28204",,,,,,,,,,,,,,,,,,
bm_PGQMGMjylitqkNIEzTw,vivace-charlotte,Vivace,https://s3-media1.fl.yelpcdn.com/bphoto/AHQybMN6d-EUGJ_R7fLcFQ/o.jpg,FALSE,https://www.yelp.com/biz/vivace-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,491,italian,Italian,4,35.21205618,-80.83614431,$$,1100 Metropolitan Ave,"Bldg E, Ste 100",,Charlotte,28204,US,NC,1100 Metropolitan Ave,"Bldg E, Ste 100",17043707755,(704) 370-7755,1847.936127,,,tapasmallplates,Tapas/Small Plates,,,"Charlotte, NC 28204",,,,,,,,,,,,,,,,,,
nHdsHdq35JflGzliWVqG-Q,johnny-burrito-charlotte,Johnny Burrito,https://s3-media2.fl.yelpcdn.com/bphoto/1TDkOZykS66a7pV6yeAAHQ/o.jpg,FALSE,https://www.yelp.com/biz/johnny-burrito-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,95,mexican,Mexican,4.5,35.22553951,-80.84542684,$,301 S Tryon St,Ste 55,,Charlotte,28282,US,NC,301 S Tryon St,Ste 55,17043714448,(704) 371-4448,3529.795363,,,tex-mex,Tex-Mex,,,"Charlotte, NC 28282",,,,,,,,,,,,,,,,,,
VeFqptSzekFAc3FZOpi81Q,alexander-michaels-charlotte,Alexander Michael's,https://s3-media1.fl.yelpcdn.com/bphoto/bw1IaF8FVcmShr6xbE0umA/o.jpg,FALSE,https://www.yelp.com/biz/alexander-michaels-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,384,tradamerican,American (Traditional),4.5,35.23357,-80.84083,$$,401 W 9th St,,,Charlotte,28202,US,NC,401 W 9th St,"Charlotte, NC 28202",17043326789,(704) 332-6789,4276.462049,,,pubs,Pubs,cajun,Cajun/Creole,,,,,,,,,,,,,,,,,,,
7DaZWpnx0Af73akl-wwxJg,five-guys-charlotte-2,Five Guys,https://s3-media2.fl.yelpcdn.com/bphoto/2WBxT4LeAv3LBOIlykakew/o.jpg,FALSE,https://www.yelp.com/biz/five-guys-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,23,burgers,Burgers,2.5,35.2204987,-80.81567098,$,1326 Central Ave,,,Charlotte,28205,US,NC,1326 Central Ave,"Charlotte, NC 28205",19802998636,(980) 299-8636,3032.397293,,,hotdogs,Fast Food,,,,,,,,,,,,,,,,,,,,,
rbbcyLXhGzIr0j4XNLdayw,chick-fil-a-charlotte-28,Chick-fil-A,https://s3-media1.fl.yelpcdn.com/bphoto/y831v8sH_gLnUMkp9hKvlw/o.jpg,FALSE,https://www.yelp.com/biz/chick-fil-a-charlotte-28?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,59,hotdogs,Fast Food,3,35.198116,-80.868032,$,3015 South Blvd,,,Charlotte,28209,US,NC,3015 South Blvd,"Charlotte, NC 28209",17046656371,(704) 665-6371,3414.604872,,,,,,,,,,,,,,,,,,,,,,,,,
ATMiPNPxN-g1ra7nar5prA,flemings-prime-steakhouse-and-wine-bar-charlotte-charlotte,Fleming's Prime Steakhouse & Wine Bar - Charlotte,https://s3-media1.fl.yelpcdn.com/bphoto/9nWlURHDFl-RrTJaGaVhXA/o.jpg,FALSE,https://www.yelp.com/biz/flemings-prime-steakhouse-and-wine-bar-charlotte-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,257,steak,Steakhouses,3.5,35.225277,-80.842028,$$$,210 E Trade St,,,Charlotte,28202,US,NC,210 E Trade St,"Charlotte, NC 28202",17043334266,(704) 333-4266,3410.136608,,,seafood,Seafood,wine_bars,Wine Bars,,,,,,,,,,,,,,,,,,,
Uyw1pJ03kt-I1B_tkA3aFg,royal-biryani-charlotte-2,Royal Biryani,https://s3-media3.fl.yelpcdn.com/bphoto/XqqEo0krcBX2k8s41FsHVQ/o.jpg,FALSE,https://www.yelp.com/biz/royal-biryani-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,91,indpak,Indian,4,35.1407971,-80.7399859,$$,9624 Monroe Rd,,,Charlotte,28270,US,NC,9624 Monroe Rd,"Charlotte, NC 28270",19803395842,(980) 339-5842,10230.33088,pickup,delivery,,,,,,,,,,,,,,,,,,,,,,,
--cZ6Hhc9F7VkKXxHMVZSQ,pio-pio-charlotte-2,Pio Pio,https://s3-media4.fl.yelpcdn.com/bphoto/S5lQw5NEbUakC6eAMD1rsQ/o.jpg,FALSE,https://www.yelp.com/biz/pio-pio-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,360,peruvian,Peruvian,4,35.19985284,-80.8448199,$$,1408 E Blvd,,,Charlotte,28203,US,NC,1408 E Blvd,"Charlotte, NC 28203",17043791911,(704) 379-1911,1363.972334,pickup,delivery,,,,,,,,,,,,,,,,,,,,,,,
yBzGYfkV3QQaiwMSHoCN3A,tabla-indian-restaurant-charlotte-2,Tabla Indian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/1ZiZ0A9kYBKoN98xjhOKrA/o.jpg,FALSE,https://www.yelp.com/biz/tabla-indian-restaurant-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,56,indpak,Indian,4,35.04148017,-80.86241216,$$,15025 Lancaster Hwy,Ste D8,,Charlotte,28277,US,NC,15025 Lancaster Hwy,Ste D8,17042108484,(704) 210-8484,17390.79036,,,halal,Halal,buffets,Buffets,"Charlotte, NC 28277",,,,,,,,,,,,,,,,,,
5fquJHY2hMX9tPRD5s0t5g,roosters-uptown-charlotte-5,Rooster's Uptown,https://s3-media4.fl.yelpcdn.com/bphoto/fLBfZ1PpakfXZHLxDQkPRA/o.jpg,FALSE,https://www.yelp.com/biz/roosters-uptown-charlotte-5?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,484,newamerican,American (New),4,35.2265,-80.840796,$$,150 N College St,,,Charlotte,28202,US,NC,150 N College St,"Charlotte, NC 28202",17043707667,(704) 370-7667,3508.458228,,,,,,,,,,,,,,,,,,,,,,,,,
jZUizCQ4nRmyovBeuUniGQ,stone-mountain-grill-charlotte,Stone Mountain Grill,https://s3-media3.fl.yelpcdn.com/bphoto/rDGws-UAtA6azlb7nHtnMg/o.jpg,FALSE,https://www.yelp.com/biz/stone-mountain-grill-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,199,newamerican,American (New),3.5,35.05789,-80.851262,$$,15719 Brixham Hill Ave,,,Charlotte,28277,US,NC,15719 Brixham Hill Ave,"Charlotte, NC 28277",19802072326,(980) 207-2326,15481.36295,,,burgers,Burgers,pizza,Pizza,,,,,,,,,,,,,,,,,,,
Ggh9JwuIwPBiMmx16kAiug,sushi-guru-charlotte,Sushi Guru,https://s3-media2.fl.yelpcdn.com/bphoto/V-GmcnNhbLepnE1Xn19bRg/o.jpg,FALSE,https://www.yelp.com/biz/sushi-guru-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,167,sushi,Sushi Bars,3.5,35.15426641,-80.82801822,$$,6601 Morrison Blvd,,,Charlotte,28211,US,NC,6601 Morrison Blvd,"Charlotte, NC 28211",17043623021,(704) 362-3021,4655.259199,,,,,,,,,,,,,,,,,,,,,,,,,
mqUgobkWrQgfYo3ri1foVA,kabab-je-rotisserie-and-grille-charlotte,Kabab Je Rotisserie and Grille,https://s3-media2.fl.yelpcdn.com/bphoto/PBuhEhoJYXVevsi1OfOv6w/o.jpg,FALSE,https://www.yelp.com/biz/kabab-je-rotisserie-and-grille-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,62,mediterranean,Mediterranean,4,35.060634,-80.816192,$$,7828 Rea Rd,,,Charlotte,28277,US,NC,7828 Rea Rd,"Charlotte, NC 28277",17049104279,(704) 910-4279,15056.63439,,,,,,,,,,,,,,,,,,,,,,,,,
boug058JCnbFkQp-K_fXQA,ruths-chris-steak-house-charlotte-2,Ruth's Chris Steak House,https://s3-media1.fl.yelpcdn.com/bphoto/bFBzsre_CkkMxA8Jj7GpcQ/o.jpg,FALSE,https://www.yelp.com/biz/ruths-chris-steak-house-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,195,steak,Steakhouses,4,35.22622299,-80.84516144,$$$,222 S Tryon St,,,Charlotte,28202,US,NC,222 S Tryon St,"Charlotte, NC 28202",17043389444,(704) 338-9444,3601.430327,,,,,,,,,,,,,,,,,,,,,,,,,
yOBDY3fpaTpX4Q5JpmExMg,taqueria-mexico-charlotte,Taqueria Mexico,https://s3-media1.fl.yelpcdn.com/bphoto/w62PLF2c56BBmArfmR4uXA/o.jpg,FALSE,https://www.yelp.com/biz/taqueria-mexico-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,123,mexican,Mexican,4,35.139564,-80.876228,$,7001 South Blvd,,,Charlotte,28217,US,NC,7001 South Blvd,"Charlotte, NC 28217",17045522461,(704) 552-2461,7528.727281,,,,,,,,,,,,,,,,,,,,,,,,,
apMG3W6-qpHIuo4ApZy3IA,bricktops-restaurant-charlotte-2,Bricktop's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/0g4wg9XC6YYH8Hni0hgFxw/o.jpg,FALSE,https://www.yelp.com/biz/bricktops-restaurant-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,323,breakfast_brunch,Breakfast & Brunch,4,35.156344,-80.831879,$$,6401 Morrison Blvd,Ste 1B,,Charlotte,28211,US,NC,6401 Morrison Blvd,Ste 1B,17043646255,(704) 364-6255,4420.299914,,,desserts,Desserts,sushi,Sushi Bars,"Charlotte, NC 28211",,,,,,,,,,,,,,,,,,
_sf5MgDqH9P5OnK3tsHfkg,johns-family-restaurant-charlotte,John's Family Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/bnwzDEYYjW0_dx8i-EUmTg/o.jpg,FALSE,https://www.yelp.com/biz/johns-family-restaurant-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,27,tradamerican,American (Traditional),3.5,35.129871,-80.937683,$,2002 Westinghouse Blvd,,,Charlotte,28273,US,NC,2002 Westinghouse Blvd,"Charlotte, NC 28273",17045886613,(704) 588-6613,12193.26565,,,,,,,,,,,,,,,,,,,,,,,,,
wJnhUJCOYkncLPZAwaMffA,room-112-charlotte-2,Room 112,https://s3-media3.fl.yelpcdn.com/bphoto/N5UJIZtzPMyFoj3j-6qonw/o.jpg,FALSE,https://www.yelp.com/biz/room-112-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,282,asianfusion,Asian Fusion,3.5,35.2270964,-80.8438287,$$,112 S Tryon St,,,Charlotte,28284,US,NC,112 S Tryon St,"Charlotte, NC 28284",17043357112,(704) 335-7112,3654.015666,,,sushi,Sushi Bars,,,,,,,,,,,,,,,,,,,,,
vMKQaR8bI2saI7rz8H5MYg,sabor-latin-street-grill-noda-charlotte-2,Sabor Latin Street Grill - Noda,https://s3-media2.fl.yelpcdn.com/bphoto/lNvAlEi5fIiOLouv5tTIig/o.jpg,FALSE,https://www.yelp.com/biz/sabor-latin-street-grill-noda-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,229,mexican,Mexican,4,35.24736,-80.80566,$,3205 N Davidson St,Ste 105,,Charlotte,28205,US,NC,3205 N Davidson St,Ste 105,19802073589,(980) 207-3589,6123.744052,,,latin,Latin American,"Charlotte, NC 28205",,,,,,,,,,,,,,,,,,,,
LpyndkMvevIQA-JHoReHNw,jaipur-indian-restaurant-charlotte,Jaipur Indian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/aLl6rEb0HajXtv3SXWbMNg/o.jpg,FALSE,https://www.yelp.com/biz/jaipur-indian-restaurant-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,160,indpak,Indian,3.5,35.155407,-80.875309,$$,5909 South Blvd,,,Charlotte,28217,US,NC,5909 South Blvd,"Charlotte, NC 28217",17046431421,(704) 643-1421,6084.05893,delivery,pickup,,,,,,,,,,,,,,,,,,,,,,,
aIJqDWUt10iS45zYCr0KcQ,thai-taste-charlotte,Thai Taste,https://s3-media2.fl.yelpcdn.com/bphoto/SCRK-z0C2FsRdIiKgFNAdQ/o.jpg,FALSE,https://www.yelp.com/biz/thai-taste-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,279,thai,Thai,3.5,35.21002,-80.856,$$,324 East Blvd,,,Charlotte,28203,US,NC,324 East Blvd,"Charlotte, NC 28203",17043320001,(704) 332-0001,2775.400741,delivery,,,,,,,,,,,,,,,,,,,,,,,,
o5QDrg_kb4hgsWxV6cV_Uw,the-flying-biscuit-cafe-charlotte-charlotte-2,The Flying Biscuit Cafe - Charlotte,https://s3-media1.fl.yelpcdn.com/bphoto/frI4d3u8kZYAYM3FikqzOg/o.jpg,FALSE,https://www.yelp.com/biz/the-flying-biscuit-cafe-charlotte-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,611,breakfast_brunch,Breakfast & Brunch,4,35.17422927,-80.84814191,$$,4241 Park Rd,,,Charlotte,28209,US,NC,4241 Park Rd,"Charlotte, NC 28209",17047143400,(704) 714-3400,2909.34568,delivery,,southern,Southern,,soulfood,Soul Food,,,,,,,,,,,,,,,,,,
